service_order_no,order_dt,region,job_code,technician_id,parts_cost,labor_cost,truck_cost,base_cost,list_price,discount_pct,sell_price,warranty_flag,margin_amount,margin_pct,week,year
98742,2024-02-11,NL-Amsterdam,82010,T0293,683.97,35.76,17.0,736.73,874.71,0.122,767.57,0,30.84,0.0402,6,2024
98743,2024-06-06,EU-EMEA-Remote,82010,T0016,78.06,85.77,14.71,192.83,225.46,0.104,201.94,0,9.11,0.0451,23,2024
98744,2024-11-09,AT-Vienna,84015,T0007,42.2,51.56,37.33,131.1,165.24,0.041,158.47,0,27.37,0.1727,45,2024
98745,2024-04-26,EU-EMEA-Remote,81433,T0089,354.28,79.03,24.1,457.41,557.38,0.079,513.09,0,55.68,0.1085,17,2024
98746,2024-02-25,DE-Munich,81120,T0110,168.18,92.31,12.11,272.6,315.98,0.099,284.79,0,12.19,0.0428,8,2024
98747,2024-06-13,AT-Vienna,81433,T0237,120.34,82.36,14.29,234.34,262.7,0.136,226.93,1,-7.41,-0.0327,24,2024
98748,2024-12-14,DE-Berlin,85005,T0178,175.93,76.04,30.82,282.78,351.54,0.101,315.96,1,33.18,0.105,50,2024
98749,2024-12-04,DE-Munich,82010,T0273,616.24,83.32,20.03,719.59,813.93,0.115,720.0,1,0.41,0.0006,49,2024
98750,2024-02-26,EU-EMEA-Remote,83020,T0027,315.48,58.54,16.38,390.39,441.6,0.059,415.64,0,25.25,0.0607,9,2024
98751,2024-11-02,DE-Hamburg,85005,T0139,97.03,76.68,23.05,196.76,246.63,0.118,217.43,0,20.67,0.0951,44,2024
98752,2024-11-23,DE-Berlin,83020,T0085,139.73,21.16,14.67,175.56,217.34,0.13,189.15,1,13.59,0.0718,47,2024
98753,2024-12-04,EU-EMEA-Remote,82010,T0052,332.98,49.93,5.86,388.78,484.11,0.05,459.95,0,71.17,0.1547,49,2024
98754,2024-02-01,DE-Munich,81120,T0163,556.36,62.06,16.9,635.32,754.91,0.255,562.26,1,-73.06,-0.1299,5,2024
98755,2024-06-22,DE-Munich,84015,T0170,303.95,63.14,16.5,414.28,521.0,0.075,481.89,1,67.61,0.1403,25,2024
98756,2024-12-10,AT-Vienna,85005,T0269,90.75,75.85,20.29,186.89,253.56,0.088,231.25,1,44.36,0.1918,50,2024
98757,2024-02-02,NL-Amsterdam,81433,T0078,145.97,88.63,8.27,242.86,280.65,0.103,251.78,0,8.92,0.0354,5,2024
98758,2024-04-26,DE-Hamburg,83020,T0014,284.6,73.18,16.58,374.36,507.9,0.257,377.41,0,3.05,0.0081,17,2024
98759,2024-07-26,EU-EMEA-Remote,81433,T0357,102.37,104.59,28.26,254.04,291.22,0.121,256.08,1,2.04,0.008,30,2024
98760,2024-12-28,DE-Berlin,81120,T0391,107.48,55.29,13.76,176.52,243.48,0.196,195.75,0,19.23,0.0982,52,2024
98761,2024-06-06,NL-Amsterdam,81120,T0304,162.43,66.7,10.22,258.5,315.71,0.1,284.2,0,25.7,0.0904,23,2024
98762,2024-09-02,DE-Hamburg,81433,T0001,18.81,90.26,25.31,145.13,178.95,0.116,158.18,0,13.05,0.0825,36,2024
98763,2024-03-16,DE-Berlin,81433,T0120,480.34,98.2,22.42,600.95,803.62,0.102,721.59,0,120.64,0.1672,11,2024
98764,2024-08-25,DE-Munich,82010,T0186,392.67,40.1,20.41,489.43,611.1,0.175,503.97,1,14.54,0.0289,34,2024
98765,2024-01-12,DE-Berlin,82010,T0361,576.97,70.87,16.6,664.44,865.84,0.115,766.39,1,101.95,0.133,2,2024
98766,2024-12-15,DE-Munich,84015,T0244,227.4,96.99,10.07,334.45,424.26,0.036,408.79,0,74.34,0.1819,50,2024
98767,2024-01-10,DE-Hamburg,81433,T0375,215.97,141.35,7.36,364.67,433.23,0.243,328.09,1,-36.58,-0.1115,2,2024
98768,2024-06-16,DE-Hamburg,84015,T0131,382.7,117.01,29.15,571.17,639.03,0.143,547.43,1,-23.74,-0.0434,24,2024
98769,2024-02-25,DE-Munich,82010,T0208,326.57,112.22,33.66,472.46,484.05,0.034,467.54,0,-4.92,-0.0105,8,2024
98770,2024-08-30,DE-Munich,81120,T0299,96.47,98.27,20.15,232.09,270.06,0.085,247.0,0,14.91,0.0604,35,2024
98771,2024-12-30,NL-Amsterdam,84015,T0100,234.23,52.32,24.31,310.85,352.36,0.099,317.36,0,6.51,0.0205,1,2024
98772,2024-09-21,DE-Berlin,85005,T0397,245.28,90.78,22.21,386.93,473.24,0.089,431.02,0,44.09,0.1023,38,2024
98773,2024-10-11,AT-Vienna,84015,T0231,275.61,71.73,24.11,371.44,459.53,0.219,358.89,0,-12.55,-0.035,41,2024
98774,2024-03-16,EU-EMEA-Remote,81120,T0320,106.79,51.74,25.02,183.55,252.05,0.03,244.44,0,60.89,0.2491,11,2024
98775,2024-10-06,NL-Amsterdam,81433,T0096,331.89,74.1,16.12,422.11,549.97,0.068,512.42,1,90.31,0.1762,40,2024
98776,2024-04-26,DE-Hamburg,84015,T0099,474.74,25.1,19.1,518.94,616.27,0.183,503.56,1,-15.38,-0.0305,17,2024
98777,2024-08-02,DE-Hamburg,81120,T0166,475.92,72.39,11.72,604.84,759.97,0.212,598.91,0,-5.93,-0.0099,31,2024
98778,2024-05-04,EU-EMEA-Remote,84015,T0361,320.6,88.39,10.12,419.11,472.56,0.03,458.5,0,39.39,0.0859,18,2024
98779,2024-03-25,EU-EMEA-Remote,85005,T0186,155.46,54.27,14.55,224.28,269.06,0.11,239.58,1,15.3,0.0639,13,2024
98780,2024-11-08,DE-Hamburg,83020,T0017,74.58,28.21,26.04,128.83,155.48,0.088,141.84,0,13.01,0.0917,45,2024
98781,2024-05-26,AT-Vienna,82010,T0083,971.92,122.63,14.9,1109.45,1390.61,0.079,1280.81,0,171.36,0.1338,21,2024
98782,2024-01-04,NL-Amsterdam,83020,T0245,125.75,100.42,24.03,250.2,307.66,0.064,288.06,0,37.86,0.1314,1,2024
98783,2024-11-19,DE-Berlin,83020,T0060,152.93,111.13,17.88,281.94,337.82,0.155,285.53,0,3.59,0.0126,47,2024
98784,2024-04-28,NL-Amsterdam,84015,T0369,266.51,42.57,16.88,325.95,418.39,0.028,406.85,0,80.9,0.1988,17,2024
98785,2024-07-21,DE-Berlin,82010,T0007,1016.25,86.08,8.22,1199.39,1418.68,0.336,942.0,0,-257.39,-0.2732,29,2024
98786,2024-01-27,EU-EMEA-Remote,81120,T0268,342.41,34.77,26.7,403.88,505.12,0.128,440.63,0,36.75,0.0834,4,2024
98787,2024-07-06,EU-EMEA-Remote,81433,T0079,156.95,76.27,21.32,274.9,321.91,0.06,302.74,0,27.84,0.092,27,2024
98788,2024-06-11,DE-Munich,81120,T0338,273.7,58.02,17.98,377.68,405.74,0.066,378.92,0,1.24,0.0033,24,2024
98789,2024-05-14,DE-Munich,81433,T0162,401.93,41.28,21.37,464.58,534.09,0.117,471.44,1,6.86,0.0146,20,2024
98790,2024-02-25,DE-Munich,81120,T0385,114.04,71.01,20.62,205.67,229.15,0.209,181.16,0,-24.51,-0.1353,8,2024
98791,2024-06-24,NL-Amsterdam,81433,T0143,206.1,58.59,15.25,302.35,375.39,0.177,309.02,0,6.67,0.0216,26,2024
98792,2024-01-20,DE-Hamburg,81433,T0195,81.99,51.32,14.2,147.52,182.76,0.252,136.72,1,-10.8,-0.079,3,2024
98793,2024-10-06,DE-Munich,84015,T0330,314.98,61.15,22.46,398.59,515.51,0.014,508.53,0,109.94,0.2162,40,2024
98794,2024-02-07,DE-Hamburg,82010,T0391,221.08,88.72,17.26,327.07,386.17,0.04,370.66,0,43.59,0.1176,6,2024
98795,2024-04-07,NL-Amsterdam,83020,T0261,46.74,72.42,15.49,134.65,162.33,0.189,131.69,1,-2.96,-0.0225,14,2024
98796,2024-11-18,DE-Hamburg,81433,T0062,471.49,60.63,12.29,544.4,689.62,0.164,576.86,0,32.46,0.0563,47,2024
98797,2024-03-13,AT-Vienna,83020,T0157,238.1,76.7,20.66,335.46,391.81,0.07,364.29,1,28.83,0.0791,11,2024
98798,2024-10-02,DE-Munich,82010,T0167,700.1,77.54,17.98,795.61,935.07,0.128,815.59,0,19.98,0.0245,40,2024
98799,2024-11-06,AT-Vienna,82010,T0288,69.02,85.6,12.95,167.58,193.86,0.079,178.46,1,10.88,0.061,45,2024
98800,2024-10-25,EU-EMEA-Remote,83020,T0113,99.83,66.12,15.25,181.2,212.08,0.089,193.28,0,12.08,0.0625,43,2024
98801,2024-07-08,DE-Berlin,81433,T0296,77.6,103.89,20.38,218.02,294.97,0.149,250.95,0,32.93,0.1312,28,2024
98802,2024-06-03,NL-Amsterdam,85005,T0315,387.97,52.34,25.36,502.92,656.56,0.151,557.41,1,54.49,0.0978,23,2024
98803,2024-01-24,DE-Hamburg,81120,T0073,288.75,48.98,24.45,362.17,464.9,0.105,416.17,0,54.0,0.1298,4,2024
98804,2024-05-19,DE-Hamburg,84015,T0167,315.4,61.85,26.81,404.05,455.48,0.153,385.85,1,-18.2,-0.0472,20,2024
98805,2024-01-12,DE-Munich,83020,T0365,307.1,57.97,16.53,381.6,454.66,0.145,388.59,1,6.99,0.018,2,2024
98806,2024-10-25,DE-Munich,85005,T0379,146.35,44.4,11.71,202.46,241.12,0.005,239.94,0,37.48,0.1562,43,2024
98807,2024-08-02,DE-Berlin,85005,T0170,181.51,48.85,17.82,268.04,338.99,0.156,286.18,1,18.14,0.0634,31,2024
98808,2024-06-26,NL-Amsterdam,84015,T0299,38.54,79.59,30.24,160.24,196.49,0.049,186.85,0,26.61,0.1424,26,2024
98809,2024-03-07,DE-Berlin,84015,T0050,321.17,83.43,26.46,431.06,552.78,0.333,368.56,0,-62.5,-0.1696,10,2024
98810,2024-10-04,DE-Munich,82010,T0013,644.34,71.73,27.11,743.18,862.21,0.081,792.05,1,48.87,0.0617,40,2024
98811,2024-03-13,AT-Vienna,85005,T0022,488.57,83.41,18.79,590.78,715.93,0.118,631.8,0,41.02,0.0649,11,2024
98812,2024-05-30,AT-Vienna,84015,T0200,87.1,47.75,18.63,153.48,175.16,0.109,156.06,1,2.58,0.0165,22,2024
98813,2024-02-06,DE-Munich,82010,T0199,1689.62,65.58,12.26,1767.46,1937.68,0.057,1827.24,0,59.78,0.0327,6,2024
98814,2024-08-13,DE-Berlin,81433,T0202,162.63,53.16,20.27,254.95,307.83,0.094,278.91,1,23.96,0.0859,33,2024
98815,2024-05-04,AT-Vienna,85005,T0370,61.88,88.89,11.68,162.45,184.34,0.341,121.5,0,-40.95,-0.337,18,2024
98816,2024-07-26,DE-Munich,83020,T0331,188.05,80.0,21.33,312.54,419.43,0.151,356.02,0,43.48,0.1221,30,2024
98817,2024-07-12,DE-Hamburg,82010,T0218,122.75,88.05,14.43,243.25,305.23,0.018,299.67,0,56.42,0.1883,28,2024
98818,2024-04-28,DE-Munich,85005,T0235,564.89,79.62,21.3,665.81,630.25,0.102,566.01,1,-99.8,-0.1763,17,2024
98819,2024-01-11,EU-EMEA-Remote,84015,T0207,639.46,72.72,18.34,730.53,877.1,0.099,790.25,0,59.72,0.0756,2,2024
98820,2024-07-22,EU-EMEA-Remote,81433,T0180,382.42,69.79,22.35,512.53,616.81,0.158,519.56,1,7.03,0.0135,30,2024
98821,2024-12-13,EU-EMEA-Remote,85005,T0373,118.21,90.92,13.25,222.37,245.9,0.174,203.1,1,-19.27,-0.0949,50,2024
98822,2024-08-01,AT-Vienna,82010,T0400,484.4,93.2,12.42,675.45,764.37,0.05,726.49,0,51.04,0.0703,31,2024
98823,2024-07-02,AT-Vienna,84015,T0174,188.2,16.0,13.29,248.98,275.12,0.098,248.26,0,-0.72,-0.0029,27,2024
98824,2024-12-29,DE-Berlin,85005,T0306,132.11,55.1,14.53,201.74,240.36,0.251,180.04,1,-21.7,-0.1205,52,2024
98825,2024-12-22,NL-Amsterdam,83020,T0237,107.84,33.15,27.41,168.4,231.47,0.189,187.83,0,19.43,0.1034,51,2024
98826,2024-08-05,DE-Hamburg,85005,T0303,289.73,30.43,22.96,370.58,397.15,0.046,379.03,0,8.45,0.0223,32,2024
98827,2024-10-28,DE-Hamburg,84015,T0327,431.94,57.62,9.14,498.7,521.53,0.126,455.59,1,-43.11,-0.0946,44,2024
98828,2024-03-16,EU-EMEA-Remote,85005,T0116,225.32,86.0,13.3,324.62,400.06,0.063,374.72,0,50.1,0.1337,11,2024
98829,2024-10-30,DE-Berlin,82010,T0244,879.32,98.83,12.21,990.36,1182.93,0.321,803.77,0,-186.59,-0.2321,44,2024
98830,2024-01-19,DE-Munich,83020,T0275,119.97,64.54,27.05,211.56,244.53,0.079,225.31,1,13.75,0.061,3,2024
98831,2024-11-20,EU-EMEA-Remote,81120,T0074,95.08,89.3,20.46,204.84,253.62,0.214,199.24,1,-5.6,-0.0281,47,2024
98832,2024-04-16,AT-Vienna,83020,T0268,344.24,80.92,13.56,438.72,519.61,0.35,337.75,0,-100.97,-0.2989,16,2024
98833,2024-05-09,DE-Hamburg,85005,T0350,273.98,47.96,12.87,334.81,357.36,0.217,279.96,0,-54.85,-0.1959,19,2024
98834,2024-09-27,EU-EMEA-Remote,85005,T0054,158.5,34.71,13.47,223.22,278.61,0.042,266.94,0,43.72,0.1638,39,2024
98835,2024-04-02,DE-Munich,85005,T0332,236.85,86.8,9.53,333.17,433.83,0.034,419.26,0,86.09,0.2053,14,2024
98836,2024-08-05,DE-Hamburg,84015,T0081,88.4,104.34,15.5,224.91,272.6,0.103,244.64,0,19.73,0.0806,32,2024
98837,2024-12-02,DE-Munich,85005,T0089,303.06,67.36,13.36,383.78,462.67,0.164,386.66,0,2.88,0.0074,49,2024
98838,2024-03-03,DE-Munich,85005,T0017,132.43,66.0,12.51,210.94,281.17,0.052,266.66,0,55.72,0.209,9,2024
98839,2024-09-08,NL-Amsterdam,81120,T0047,417.39,49.11,15.44,520.5,616.54,0.04,591.74,0,71.24,0.1204,36,2024
98840,2024-09-16,AT-Vienna,81433,T0110,30.36,82.77,21.3,153.89,183.12,0.083,167.99,0,14.1,0.0839,38,2024
98841,2024-06-06,AT-Vienna,84015,T0225,81.1,116.8,34.63,251.13,312.37,0.059,294.07,0,42.94,0.146,23,2024
98842,2024-01-05,DE-Berlin,84015,T0386,359.71,60.28,9.0,428.99,600.12,0.186,488.65,0,59.66,0.1221,1,2024
98843,2024-04-27,DE-Berlin,83020,T0365,186.54,34.61,28.86,250.01,227.45,0.38,141.02,0,-108.99,-0.7729,17,2024
98844,2024-12-26,EU-EMEA-Remote,81433,T0261,384.08,41.97,13.94,439.99,556.56,0.171,461.48,1,21.49,0.0466,52,2024
98845,2024-07-09,DE-Hamburg,81120,T0115,92.37,34.9,20.41,159.49,204.32,0.099,184.06,1,24.57,0.1335,28,2024
98846,2024-01-25,DE-Munich,81120,T0122,1302.43,42.44,23.08,1367.95,1436.8,0.136,1241.16,0,-126.79,-0.1022,4,2024
98847,2024-11-19,DE-Munich,85005,T0267,122.3,76.87,16.01,215.19,276.6,0.137,238.67,0,23.48,0.0984,47,2024
98848,2024-01-20,NL-Amsterdam,83020,T0228,246.03,82.46,7.76,336.26,363.09,0.232,278.69,0,-57.57,-0.2066,3,2024
98849,2024-11-07,AT-Vienna,83020,T0273,151.98,90.79,29.44,272.22,316.7,0.054,299.68,0,27.46,0.0916,45,2024
98850,2024-02-25,NL-Amsterdam,81120,T0208,96.44,78.58,27.09,202.11,237.17,0.071,220.37,0,18.26,0.0829,8,2024
98851,2024-12-21,DE-Hamburg,81120,T0006,256.95,91.54,18.62,367.1,457.54,0.109,407.71,1,40.61,0.0996,51,2024
98852,2024-06-21,EU-EMEA-Remote,84015,T0009,96.44,49.71,26.85,186.83,214.14,0.094,194.04,1,7.21,0.0372,25,2024
98853,2024-01-18,DE-Munich,85005,T0266,70.96,64.64,14.89,150.49,175.92,0.109,156.8,1,6.31,0.0402,3,2024
98854,2024-10-27,AT-Vienna,84015,T0206,411.49,90.95,33.37,535.81,676.92,0.105,605.51,1,69.7,0.1151,43,2024
98855,2024-07-06,DE-Munich,83020,T0069,250.57,77.86,30.15,387.26,464.64,0.059,437.45,0,50.19,0.1147,27,2024
98856,2024-05-01,AT-Vienna,85005,T0391,5.24,91.6,13.58,110.43,125.88,0.015,123.98,0,13.55,0.1093,18,2024
98857,2024-02-06,EU-EMEA-Remote,83020,T0224,67.71,26.86,16.57,111.14,142.15,0.122,124.76,1,13.62,0.1092,6,2024
98858,2024-10-16,EU-EMEA-Remote,85005,T0256,264.82,45.45,26.1,336.36,429.99,0.06,404.12,0,67.76,0.1677,42,2024
98859,2024-07-04,DE-Berlin,85005,T0303,240.82,85.62,30.27,385.25,523.03,0.119,460.76,0,75.51,0.1639,27,2024
98860,2024-09-04,AT-Vienna,83020,T0044,271.93,15.04,5.0,334.24,448.36,0.07,417.19,0,82.95,0.1988,36,2024
98861,2024-01-15,DE-Berlin,81120,T0158,318.77,50.04,21.61,390.43,485.48,0.158,408.85,1,18.42,0.0451,3,2024
98862,2024-02-21,DE-Berlin,83020,T0226,224.8,72.55,23.36,320.72,392.01,0.102,352.16,0,31.44,0.0893,8,2024
98863,2024-03-02,DE-Munich,82010,T0042,506.22,38.06,31.78,576.06,588.35,0.055,556.23,0,-19.83,-0.0357,9,2024
98864,2024-12-08,EU-EMEA-Remote,82010,T0203,466.46,46.74,20.81,534.01,591.66,0.085,541.19,1,7.18,0.0133,49,2024
98865,2024-11-16,DE-Hamburg,81120,T0104,370.0,57.93,5.84,433.77,471.36,0.046,449.81,0,16.04,0.0357,46,2024
98866,2024-07-05,DE-Munich,84015,T0080,252.79,89.29,26.79,398.38,445.68,0.037,429.37,0,30.99,0.0722,27,2024
98867,2024-06-20,DE-Munich,85005,T0017,128.39,106.83,23.4,279.31,339.44,0.052,321.77,0,42.46,0.132,25,2024
98868,2024-01-15,DE-Munich,83020,T0050,29.72,57.83,19.55,107.1,103.2,0.165,86.2,1,-20.9,-0.2425,3,2024
98869,2024-03-09,EU-EMEA-Remote,84015,T0086,378.18,91.09,17.18,486.45,571.29,0.148,486.54,1,0.09,0.0002,10,2024
98870,2024-03-26,NL-Amsterdam,81120,T0301,236.47,53.97,17.04,307.49,351.59,0.055,332.36,0,24.87,0.0748,13,2024
98871,2024-05-20,DE-Berlin,81120,T0073,184.34,137.01,27.96,349.31,451.35,0.066,421.7,0,72.39,0.1717,21,2024
98872,2024-04-15,AT-Vienna,82010,T0300,209.9,69.61,20.29,299.8,337.88,0.094,305.99,1,6.19,0.0202,16,2024
98873,2024-09-26,DE-Berlin,85005,T0276,236.62,43.04,27.61,331.85,438.84,0.227,339.25,0,7.4,0.0218,39,2024
98874,2024-05-10,DE-Berlin,83020,T0262,247.99,77.74,17.2,342.92,314.94,0.214,247.42,1,-95.5,-0.386,19,2024
98875,2024-01-07,DE-Munich,82010,T0118,831.02,78.88,23.41,933.31,1227.12,0.078,1130.95,0,197.64,0.1748,1,2024
98876,2024-03-26,DE-Berlin,81120,T0213,260.73,57.03,13.47,331.23,428.27,0.075,396.25,0,65.02,0.1641,13,2024
98877,2024-02-24,DE-Hamburg,82010,T0137,437.56,70.11,13.36,521.03,637.8,0.031,618.32,0,97.29,0.1573,8,2024
98878,2024-01-14,DE-Munich,82010,T0002,645.29,54.06,25.21,724.56,902.31,0.015,888.74,0,164.18,0.1847,2,2024
98879,2024-03-13,EU-EMEA-Remote,85005,T0400,353.33,30.86,12.28,396.47,430.64,0.166,359.1,1,-37.37,-0.1041,11,2024
98880,2024-11-04,DE-Berlin,84015,T0280,154.72,79.32,24.73,258.78,313.41,0.193,252.99,0,-5.79,-0.0229,45,2024
98881,2024-04-09,EU-EMEA-Remote,82010,T0025,679.92,72.64,16.9,769.46,906.23,0.073,840.41,0,70.95,0.0844,15,2024
98882,2024-07-03,NL-Amsterdam,85005,T0352,75.36,41.59,14.37,141.82,136.9,0.166,114.14,1,-27.68,-0.2425,27,2024
98883,2024-05-13,EU-EMEA-Remote,81433,T0023,105.71,76.64,5.0,187.34,226.97,0.061,213.13,1,25.79,0.121,20,2024
98884,2024-04-14,DE-Munich,83020,T0255,117.92,27.18,21.85,166.95,191.25,0.16,160.72,0,-6.23,-0.0388,15,2024
98885,2024-02-13,DE-Hamburg,85005,T0018,244.37,83.5,15.03,342.91,432.58,0.019,424.51,0,81.6,0.1922,7,2024
98886,2024-09-22,EU-EMEA-Remote,85005,T0245,89.78,73.63,13.14,190.68,247.42,0.064,231.56,1,40.88,0.1765,38,2024
98887,2024-11-02,DE-Berlin,85005,T0271,101.09,92.04,24.65,217.79,244.52,0.192,197.46,0,-20.33,-0.103,44,2024
98888,2024-01-08,DE-Hamburg,83020,T0117,100.62,112.96,19.45,233.03,260.73,0.132,226.39,1,-6.64,-0.0293,2,2024
98889,2024-12-27,EU-EMEA-Remote,84015,T0095,107.58,83.81,12.4,203.78,278.01,0.148,236.82,0,33.04,0.1395,52,2024
98890,2024-09-02,EU-EMEA-Remote,83020,T0021,212.27,85.27,6.2,328.04,379.55,0.013,374.44,0,46.4,0.1239,36,2024
98891,2024-04-13,DE-Berlin,81433,T0019,310.63,67.71,27.62,405.97,454.67,0.177,374.21,1,-31.76,-0.0849,15,2024
98892,2024-11-09,NL-Amsterdam,82010,T0222,433.86,35.35,19.9,489.11,589.21,0.098,531.51,0,42.4,0.0798,45,2024
98893,2024-03-15,NL-Amsterdam,82010,T0034,392.5,47.98,13.49,453.97,537.12,0.06,504.95,0,50.98,0.101,11,2024
98894,2024-06-29,DE-Munich,84015,T0291,400.42,52.54,31.27,522.97,616.74,0.169,512.46,1,-10.51,-0.0205,26,2024
98895,2024-06-27,NL-Amsterdam,81433,T0169,169.62,79.49,16.99,287.39,308.61,0.168,256.63,1,-30.76,-0.1199,26,2024
98896,2024-04-12,DE-Munich,82010,T0202,438.13,100.24,34.1,572.47,826.11,0.128,719.96,0,147.49,0.2049,15,2024
98897,2024-06-18,NL-Amsterdam,82010,T0249,263.06,62.25,17.97,370.74,457.79,0.112,406.55,0,35.81,0.0881,25,2024
98898,2024-03-01,DE-Hamburg,81433,T0018,446.37,39.78,23.21,509.37,463.04,0.294,326.93,0,-182.44,-0.558,9,2024
98899,2024-07-31,DE-Berlin,82010,T0236,696.63,94.34,19.24,875.02,1021.71,0.06,960.78,0,85.76,0.0893,31,2024
98900,2024-09-30,EU-EMEA-Remote,84015,T0162,282.26,83.0,17.29,413.16,490.96,0.131,426.77,1,13.61,0.0319,40,2024
98901,2024-02-10,DE-Munich,83020,T0175,198.63,64.11,24.77,287.5,341.32,0.2,273.12,0,-14.38,-0.0527,6,2024
98902,2024-08-15,DE-Munich,82010,T0240,108.85,64.99,40.52,231.51,310.17,0.057,292.45,0,60.94,0.2084,33,2024
98903,2024-02-12,DE-Berlin,85005,T0160,143.33,124.97,21.1,289.39,291.89,0.038,280.71,0,-8.68,-0.0309,7,2024
98904,2024-11-26,DE-Munich,81433,T0349,468.81,68.83,9.36,547.01,629.23,0.157,530.28,0,-16.73,-0.0315,48,2024
98905,2024-08-17,DE-Berlin,84015,T0212,569.93,33.1,5.0,656.67,858.09,0.085,785.21,0,128.54,0.1637,33,2024
98906,2024-09-25,AT-Vienna,81120,T0065,560.65,16.94,13.98,677.23,785.69,0.084,719.56,0,42.33,0.0588,39,2024
98907,2024-05-26,NL-Amsterdam,84015,T0096,488.4,64.58,25.42,578.4,779.22,0.202,622.11,1,43.71,0.0703,21,2024
98908,2024-07-18,EU-EMEA-Remote,82010,T0065,652.97,98.29,15.97,828.61,970.33,0.104,868.96,1,40.35,0.0464,29,2024
98909,2024-01-06,DE-Berlin,81433,T0313,275.76,92.52,18.75,387.03,447.73,0.114,396.54,1,9.51,0.024,1,2024
98910,2024-11-29,DE-Berlin,84015,T0098,1050.79,90.67,26.79,1168.25,1581.41,0.173,1307.84,0,139.59,0.1067,48,2024
98911,2024-11-16,AT-Vienna,82010,T0214,232.68,71.47,15.07,319.21,429.67,0.121,377.75,0,58.54,0.155,46,2024
98912,2024-04-18,EU-EMEA-Remote,84015,T0334,71.97,93.81,29.98,195.75,238.24,0.08,219.24,0,23.49,0.1071,16,2024
98913,2024-09-02,DE-Berlin,82010,T0150,84.03,32.55,28.3,156.47,168.93,0.266,123.93,1,-32.54,-0.2626,36,2024
98914,2024-06-02,DE-Munich,81433,T0262,286.29,84.03,24.15,426.03,506.79,0.172,419.66,1,-6.37,-0.0152,22,2024
98915,2024-12-02,AT-Vienna,85005,T0086,282.57,63.87,17.84,364.27,402.15,0.083,368.62,1,4.35,0.0118,49,2024
98916,2024-04-01,NL-Amsterdam,82010,T0231,109.76,79.02,12.56,201.33,266.43,0.211,210.26,0,8.93,0.0425,14,2024
98917,2024-10-30,DE-Hamburg,81433,T0165,129.64,80.35,19.94,229.93,273.12,0.052,258.95,0,29.02,0.1121,44,2024
98918,2024-08-24,DE-Berlin,84015,T0223,104.68,49.92,19.27,187.77,207.57,0.05,197.09,0,9.32,0.0473,34,2024
98919,2024-10-20,EU-EMEA-Remote,84015,T0005,411.73,79.88,24.31,515.92,637.31,0.173,526.75,1,10.83,0.0206,42,2024
98920,2024-09-17,EU-EMEA-Remote,83020,T0149,241.73,43.05,9.08,317.37,373.97,0.057,352.53,0,35.16,0.0997,38,2024
98921,2024-06-21,NL-Amsterdam,84015,T0119,306.12,85.09,25.23,449.77,538.0,0.273,390.97,0,-58.8,-0.1504,25,2024
98922,2024-01-29,AT-Vienna,83020,T0275,120.74,84.19,25.08,230.01,249.54,0.107,222.87,0,-7.14,-0.032,5,2024
98923,2024-07-10,DE-Munich,81433,T0370,127.78,109.01,14.87,271.8,342.51,0.012,338.38,0,66.58,0.1968,28,2024
98924,2024-03-17,DE-Hamburg,82010,T0355,249.85,68.52,18.48,336.85,431.7,0.042,413.68,0,76.83,0.1857,11,2024
98925,2024-02-02,DE-Munich,84015,T0394,168.42,71.88,26.09,266.4,293.25,0.093,265.89,0,-0.51,-0.0019,5,2024
98926,2024-10-14,NL-Amsterdam,84015,T0291,524.77,36.26,13.66,574.68,728.52,0.113,645.92,1,71.24,0.1103,42,2024
98927,2024-03-25,AT-Vienna,81120,T0258,468.1,92.42,11.73,572.25,698.87,0.008,693.13,0,120.88,0.1744,13,2024
98928,2024-12-03,DE-Munich,82010,T0139,296.53,69.03,31.67,397.23,505.61,0.125,442.39,1,45.16,0.1021,49,2024
98929,2024-08-22,AT-Vienna,83020,T0237,143.14,70.15,10.8,256.54,324.12,0.038,311.86,0,55.32,0.1774,34,2024
98930,2024-12-04,DE-Munich,81120,T0299,190.74,61.33,27.33,279.4,339.41,0.049,322.62,0,43.22,0.134,49,2024
98931,2024-08-04,DE-Berlin,83020,T0227,188.4,54.41,22.78,286.84,346.95,0.176,285.74,0,-1.1,-0.0038,31,2024
98932,2024-02-21,DE-Berlin,83020,T0073,51.44,127.33,21.28,200.05,207.36,0.126,181.16,1,-18.89,-0.1043,8,2024
98933,2024-08-22,EU-EMEA-Remote,81433,T0379,129.21,64.74,13.12,223.63,248.2,0.149,211.21,0,-12.42,-0.0588,34,2024
98934,2024-06-22,DE-Hamburg,83020,T0167,122.41,51.05,20.57,209.55,242.83,0.093,220.29,1,10.74,0.0488,25,2024
98935,2024-05-17,DE-Munich,83020,T0027,188.71,72.89,22.69,284.29,323.54,0.121,284.44,1,0.15,0.0005,20,2024
98936,2024-02-24,EU-EMEA-Remote,81433,T0295,150.49,20.0,22.84,193.33,214.58,0.183,175.41,0,-17.92,-0.1022,8,2024
98937,2024-12-16,DE-Hamburg,81120,T0203,256.56,61.72,21.42,339.7,421.46,0.118,371.64,1,31.94,0.0859,51,2024
98938,2024-05-11,DE-Munich,84015,T0219,237.27,63.56,19.88,320.71,432.37,0.14,371.62,0,50.91,0.137,19,2024
